         t         g       g_N       g_I      g_hH      g_hL
   43.0000    5.4328    5.1798    4.7674    0.2530    0.2100
   44.0000    5.4655    5.2122    4.5848    0.2534    0.1973
   45.0000    5.4581    5.2122    4.8943    0.2460    0.1887
   46.0000    5.4674    5.2122    5.0829    0.2553    0.1940
   47.0000    5.4604    5.2122    5.2122    0.2483    0.1862
   48.0000    5.4681    5.2122    5.2122    0.2560    0.1939
   49.0000    5.4766    5.2122    5.2122    0.2644    0.2079
   50.0000    5.4634    5.2122    5.2122    0.2513    0.1908
   51.0000    5.4549    5.2122    5.2122    0.2428    0.1824
   52.0000    5.4471    5.2122    5.2122    0.2349    0.1841
   53.0000    5.4538    5.2122    5.2122    0.2416    0.1855
   54.0000    5.4508    5.2122    5.2122    0.2386    0.1831
   55.0000    5.4475    5.2122    5.2122    0.2353    0.1905
   56.0000    5.4499    5.2122    5.2122    0.2377    0.1809
   57.0000    5.4443    5.2122    5.2122    0.2322    0.1816
   58.0000    5.4387    5.2122    5.2122    0.2265    0.1800
   59.0000    5.4303    5.2122    5.2122    0.2182    0.1812
   60.0000    5.4299    5.2122    5.2122    0.2178    0.1806
   61.0000    5.4347    5.2122    5.2122    0.2226    0.1797
   62.0000    5.4419    5.2122    5.2122    0.2297    0.1840
   63.0000    5.4342    5.2122    5.2122    0.2220    0.1821
   64.0000    5.4266    5.2122    5.2122    0.2144    0.1751
   65.0000    5.4368    5.2122    5.2122    0.2246    0.1854
   66.0000    5.4435    5.2122    5.2122    0.2313    0.1797
   67.0000    5.4396    5.2122    5.2122    0.2274    0.1873
   68.0000    5.4328    5.2122    5.2122    0.2206    0.1754
   69.0000    5.4298    5.2122    5.2122    0.2177    0.1945
   70.0000    5.4241    5.2122    5.2122    0.2120    0.1791
   71.0000    5.4149    5.2122    5.2122    0.2027    0.1755
   72.0000    5.4086    5.2122    5.2122    0.1965    0.1709
   73.0000    5.4080    5.2122    5.2122    0.1958    0.1750
   74.0000    5.4162    5.2122    5.2122    0.2040    0.1791
   75.0000    5.4078    5.2122    5.2122    0.1957    0.1663
   76.0000    5.4023    5.2122    5.2122    0.1902    0.1789
   77.0000    5.3965    5.2122    5.2122    0.1844    0.1617
   78.0000    5.4069    5.2122    5.2122    0.1948    0.1686
   79.0000    5.4035    5.2122    5.2122    0.1913    0.1761
   80.0000    5.4121    5.2122    5.2122    0.1999    0.1786
   81.0000    5.4006    5.2122    5.2122    0.1885    0.1728
   82.0000    5.3949    5.2122    5.2122    0.1827    0.1658
   83.0000    5.4037    5.2122    5.2122    0.1915    0.1708
   84.0000    5.3964    5.2122    5.2122    0.1843    0.1557
   85.0000    5.3864    5.2122    5.2122    0.1742    0.1564
   86.0000    5.3785    5.2122    5.2122    0.1664    0.1590
   87.0000    5.3775    5.2122    5.2122    0.1653    0.1741
   88.0000    5.3761    5.2122    5.2122    0.1639    0.1626
   89.0000    5.3800    5.2122    5.2122    0.1679    0.1758
   90.0000    5.3706    5.2122    5.2122    0.1585    0.1680
   91.0000    5.4264    5.2122    5.2000    0.2142    0.2137
   92.0000    5.4229    5.2121    5.0037    0.2108    0.2175
   93.0000    5.4042    5.2022    4.7765    0.2021    0.2007
   94.0000    5.3874    5.1982    4.8262    0.1893    0.1847
   95.0000    5.3464    5.1438    4.6414    0.2025    0.2060
   96.0000    5.3502    5.0816    4.2476    0.2686    0.2579
   97.0000    5.2786    5.0034    4.2043    0.2752    0.2509
   98.0000    5.2505    4.9754    4.2042    0.2751    0.2430
   99.0000    5.3232    5.0377    4.3267    0.2855    0.2563
  100.0000    5.4864    5.2122    5.2122    0.2743    0.2743
