         t         r       w_H       w_L      w_HL      s_LH      s_LL
   91.0000    0.0557    0.0304    0.0191    1.5904    0.1659    0.3022
   92.0000    0.0559    0.0304    0.0191    1.5915    0.1649    0.3036
   93.0000    0.0560    0.0304    0.0191    1.5924    0.1640    0.3048
   94.0000    0.0558    0.0304    0.0191    1.5900    0.1664    0.3018
   95.0000    0.0562    0.0303    0.0191    1.5904    0.1663    0.3028
   96.0000    0.0567    0.0303    0.0190    1.5910    0.1661    0.3042
   97.0000    0.0571    0.0302    0.0190    1.5891    0.1685    0.3029
   98.0000    0.0581    0.0300    0.0189    1.5899    0.1684    0.3052
   99.0000    0.0597    0.0297    0.0187    1.5899    0.1698    0.3075
  100.0000    0.0615    0.0295    0.0185    1.5897    0.1715    0.3099
