         t         g       g_N       g_I      g_hH      g_hL
   35.0000    5.1664    4.9259    5.2085    0.2404    0.1849
   36.0000    5.2531    5.0107    5.2058    0.2423    0.1865
   37.0000    5.3283    5.0786    5.2060    0.2497    0.1913
   38.0000    5.3557    5.0987    5.2060    0.2570    0.2023
   39.0000    5.3314    5.0758    5.1751    0.2556    0.1988
   40.0000    5.3731    5.1248    5.1487    0.2482    0.1980
   41.0000    5.3640    5.1081    5.1319    0.2559    0.2067
   42.0000    5.4199    5.1815    4.8952    0.2385    0.1960
   43.0000    5.4443    5.2121    4.3982    0.2323    0.1856
   44.0000    5.4621    5.2122    4.6959    0.2500    0.1950
   45.0000    5.4593    5.2122    5.0860    0.2471    0.1831
   46.0000    5.4671    5.2122    5.1769    0.2550    0.1966
   47.0000    5.4750    5.2122    5.2122    0.2628    0.1905
   48.0000    5.4683    5.2122    5.1619    0.2561    0.1930
   49.0000    5.4763    5.2122    5.2122    0.2641    0.1961
   50.0000    5.4699    5.2122    5.2122    0.2578    0.1908
   51.0000    5.4637    5.2122    5.2122    0.2515    0.1923
   52.0000    5.4593    5.2122    5.2122    0.2472    0.1902
   53.0000    5.4526    5.2122    5.2122    0.2404    0.1845
   54.0000    5.4465    5.2122    5.2122    0.2344    0.1822
   55.0000    5.4331    5.2122    5.2122    0.2210    0.1751
   56.0000    5.4443    5.2122    5.2122    0.2321    0.1809
   57.0000    5.4446    5.2122    5.2122    0.2324    0.1939
   58.0000    5.4332    5.2122    5.2122    0.2210    0.1715
   59.0000    5.4450    5.2122    5.2122    0.2328    0.1887
   60.0000    5.4379    5.2122    5.2122    0.2257    0.1733
   61.0000    5.4328    5.2122    5.2122    0.2207    0.1745
   62.0000    5.4279    5.2122    5.2122    0.2158    0.1750
   63.0000    5.4363    5.2122    5.2122    0.2242    0.1772
   64.0000    5.4318    5.2122    5.2122    0.2197    0.1740
   65.0000    5.4401    5.2122    5.2122    0.2279    0.1793
   66.0000    5.4348    5.2122    5.2122    0.2226    0.1749
   67.0000    5.4394    5.2122    5.2122    0.2272    0.1740
   68.0000    5.4344    5.2122    5.2122    0.2222    0.1770
   69.0000    5.4292    5.2122    5.2122    0.2171    0.1832
   70.0000    5.4184    5.2122    5.2122    0.2063    0.1718
   71.0000    5.4254    5.2122    5.2122    0.2133    0.1790
   72.0000    5.4261    5.2122    5.2122    0.2139    0.1778
   73.0000    5.4331    5.2122    5.2122    0.2210    0.1860
   74.0000    5.4294    5.2122    5.2122    0.2173    0.1832
   75.0000    5.4210    5.2122    5.2122    0.2088    0.1710
   76.0000    5.4331    5.2122    5.2122    0.2209    0.1835
   77.0000    5.4283    5.2122    5.2122    0.2162    0.1867
   78.0000    5.4244    5.2122    5.2122    0.2122    0.1845
   79.0000    5.4185    5.2122    5.2122    0.2063    0.1771
   80.0000    5.4160    5.2122    5.2122    0.2038    0.1797
   81.0000    5.4103    5.2122    5.2122    0.1982    0.1627
   82.0000    5.4051    5.2122    5.2122    0.1929    0.1631
   83.0000    5.3965    5.2122    5.2122    0.1843    0.1578
   84.0000    5.3904    5.2122    5.2122    0.1782    0.1636
   85.0000    5.3861    5.2122    5.2122    0.1740    0.1620
   86.0000    5.3807    5.2122    5.2122    0.1685    0.1554
   87.0000    5.3784    5.2122    5.2122    0.1662    0.1662
   88.0000    5.3735    5.2122    5.2122    0.1613    0.1557
   89.0000    5.3857    5.2122    5.2122    0.1736    0.1568
   90.0000    5.4083    5.2122    5.2122    0.1961    0.1811
   91.0000    5.4006    5.2122    5.2122    0.1885    0.1794
   92.0000    5.4024    5.2122    5.2122    0.1903    0.1864
   93.0000    5.4186    5.2122    5.1634    0.2065    0.2001
   94.0000    5.4302    5.2073    4.8945    0.2228    0.2136
   95.0000    5.3580    5.1194    4.4332    0.2386    0.2309
   96.0000    5.3104    5.0453    4.2710    0.2651    0.2675
   97.0000    5.2588    4.9890    4.2363    0.2697    0.2454
   98.0000    5.2203    4.9575    4.2042    0.2629    0.2401
   99.0000    5.3041    5.0185    4.2231    0.2856    0.2581
  100.0000    5.4864    5.2122    5.2122    0.2743    0.2743
