         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
   44.0000    1.8703    0.7567    0.9227   -0.7056   -0.6568    0.1005    0.7305    0.0513    0.0644
   45.0000    1.8933    0.7578    0.9237   -0.7046   -0.6543    0.1023    0.7316    0.0506    0.0644
   46.0000    1.9164    0.7588    0.9243   -0.7045   -0.6517    0.1043    0.7327    0.0502    0.0643
   47.0000    1.9394    0.7596    0.9251   -0.7045   -0.6491    0.1062    0.7336    0.0496    0.0643
   48.0000    1.9624    0.7603    0.9248   -0.7045   -0.6466    0.1081    0.7344    0.0498    0.0639
   49.0000    1.9854    0.7609    0.9254   -0.7045   -0.6439    0.1101    0.7350    0.0494    0.0639
   50.0000    2.0084    0.7613    0.9252   -0.7045   -0.6413    0.1120    0.7355    0.0495    0.0637
   51.0000    2.0314    0.7616    0.9249   -0.7045   -0.6388    0.1139    0.7358    0.0497    0.0634
   52.0000    2.0544    0.7619    0.9247   -0.7045   -0.6363    0.1158    0.7361    0.0499    0.0632
   53.0000    2.0774    0.7620    0.9243   -0.7045   -0.6339    0.1177    0.7362    0.0501    0.0630
   54.0000    2.1004    0.7621    0.9239   -0.7045   -0.6316    0.1195    0.7363    0.0504    0.0627
   55.0000    2.1235    0.7622    0.9235   -0.7045   -0.6294    0.1212    0.7364    0.0507    0.0625
   56.0000    2.1465    0.7623    0.9240   -0.7045   -0.6271    0.1231    0.7365    0.0503    0.0627
   57.0000    2.1695    0.7623    0.9239   -0.7045   -0.6247    0.1250    0.7365    0.0504    0.0627
   58.0000    2.1925    0.7623    0.9235   -0.7045   -0.6225    0.1267    0.7365    0.0507    0.0625
   59.0000    2.2155    0.7623    0.9240   -0.7045   -0.6202    0.1286    0.7365    0.0504    0.0627
   60.0000    2.2385    0.7623    0.9238   -0.7045   -0.6179    0.1303    0.7365    0.0505    0.0626
   61.0000    2.2615    0.7623    0.9235   -0.7045   -0.6157    0.1321    0.7366    0.0507    0.0624
   62.0000    2.2845    0.7623    0.9232   -0.7045   -0.6136    0.1338    0.7366    0.0509    0.0623
   63.0000    2.3075    0.7623    0.9236   -0.7045   -0.6113    0.1356    0.7366    0.0506    0.0625
   64.0000    2.3306    0.7623    0.9234   -0.7045   -0.6091    0.1373    0.7366    0.0508    0.0624
   65.0000    2.3536    0.7623    0.9238   -0.7045   -0.6069    0.1391    0.7366    0.0505    0.0626
   66.0000    2.3766    0.7623    0.9236   -0.7045   -0.6046    0.1409    0.7366    0.0506    0.0625
   67.0000    2.3996    0.7623    0.9239   -0.7045   -0.6024    0.1426    0.7366    0.0504    0.0626
   68.0000    2.4226    0.7623    0.9235   -0.7045   -0.6001    0.1444    0.7366    0.0507    0.0625
   69.0000    2.4456    0.7623    0.9232   -0.7045   -0.5980    0.1462    0.7366    0.0509    0.0623
   70.0000    2.4686    0.7623    0.9227   -0.7045   -0.5959    0.1479    0.7366    0.0513    0.0621
   71.0000    2.4916    0.7623    0.9230   -0.7045   -0.5938    0.1497    0.7366    0.0511    0.0622
   72.0000    2.5146    0.7623    0.9231   -0.7045   -0.5916    0.1515    0.7366    0.0510    0.0622
   73.0000    2.5376    0.7623    0.9234   -0.7045   -0.5894    0.1534    0.7366    0.0508    0.0624
   74.0000    2.5607    0.7623    0.9232   -0.7045   -0.5873    0.1552    0.7366    0.0509    0.0623
   75.0000    2.5837    0.7623    0.9228   -0.7045   -0.5852    0.1569    0.7366    0.0512    0.0621
   76.0000    2.6067    0.7623    0.9234   -0.7045   -0.5830    0.1587    0.7366    0.0508    0.0624
   77.0000    2.6297    0.7623    0.9230   -0.7045   -0.5808    0.1606    0.7366    0.0510    0.0622
   78.0000    2.6527    0.7623    0.9228   -0.7045   -0.5787    0.1625    0.7366    0.0512    0.0621
   79.0000    2.6757    0.7623    0.9226   -0.7045   -0.5766    0.1642    0.7366    0.0513    0.0620
   80.0000    2.6987    0.7623    0.9224   -0.7045   -0.5746    0.1660    0.7366    0.0514    0.0619
   81.0000    2.7217    0.7623    0.9223   -0.7045   -0.5726    0.1676    0.7366    0.0515    0.0619
   82.0000    2.7447    0.7623    0.9220   -0.7045   -0.5707    0.1693    0.7366    0.0517    0.0618
   83.0000    2.7678    0.7623    0.9217   -0.7045   -0.5688    0.1709    0.7366    0.0520    0.0616
   84.0000    2.7908    0.7623    0.9212   -0.7045   -0.5670    0.1725    0.7366    0.0523    0.0614
   85.0000    2.8138    0.7623    0.9210   -0.7045   -0.5653    0.1741    0.7366    0.0524    0.0613
   86.0000    2.8368    0.7623    0.9208   -0.7045   -0.5636    0.1757    0.7366    0.0526    0.0612
   87.0000    2.8598    0.7623    0.9205   -0.7045   -0.5620    0.1773    0.7366    0.0528    0.0610
   88.0000    2.8828    0.7623    0.9204   -0.7045   -0.5603    0.1789    0.7366    0.0529    0.0610
   89.0000    2.9058    0.7623    0.9204   -0.7045   -0.5586    0.1805    0.7366    0.0528    0.0610
   90.0000    2.9288    0.7623    0.9210   -0.7045   -0.5566    0.1823    0.7366    0.0525    0.0613
   91.0000    2.9518    0.7623    0.9206   -0.7045   -0.5548    0.1841    0.7366    0.0527    0.0611
   92.0000    2.9749    0.7623    0.9204   -0.7045   -0.5529    0.1859    0.7366    0.0528    0.0610
   93.0000    2.9979    0.7623    0.9201   -0.7045   -0.5508    0.1879    0.7366    0.0530    0.0609
   94.0000    3.0209    0.7623    0.9198   -0.7045   -0.5486    0.1901    0.7366    0.0532    0.0607
   95.0000    3.0435    0.7623    0.9193   -0.7045   -0.5462    0.1924    0.7366    0.0536    0.0605
   96.0000    3.0657    0.7623    0.9191   -0.7045   -0.5435    0.1950    0.7366    0.0537    0.0604
   97.0000    3.0878    0.7623    0.9211   -0.7045   -0.5408    0.1975    0.7366    0.0523    0.0613
   98.0000    3.1096    0.7623    0.9215   -0.7045   -0.5382    0.1999    0.7366    0.0521    0.0615
   99.0000    3.1318    0.7623    0.9225   -0.7045   -0.5353    0.2025    0.7366    0.0514    0.0620
  100.0000    1.0000    0.7623    0.9233   -0.7045   -0.8098    0.0000    0.7366    0.0509    0.0623
