         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
   89.0000    2.3158    0.7097    0.9098   -0.6862   -0.4748    0.2207    0.6792    0.0600    0.0776
   90.0000    2.3312    0.7097    0.9098   -0.6843   -0.4718    0.2232    0.6792    0.0600    0.0775
   91.0000    2.3466    0.7097    0.9097   -0.6822   -0.4688    0.2256    0.6792    0.0601    0.0773
   92.0000    2.3620    0.7097    0.9096   -0.6800   -0.4658    0.2281    0.6792    0.0601    0.0771
   93.0000    2.3775    0.7097    0.9095   -0.6778   -0.4628    0.2306    0.6792    0.0602    0.0768
   94.0000    2.3930    0.7097    0.9094   -0.6755   -0.4598    0.2331    0.6792    0.0602    0.0766
   95.0000    2.4085    0.7097    0.9094   -0.6732   -0.4567    0.2355    0.6792    0.0603    0.0764
   96.0000    2.4242    0.7097    0.9093   -0.6709   -0.4537    0.2380    0.6792    0.0603    0.0762
   97.0000    2.4399    0.7097    0.9092   -0.6687   -0.4507    0.2405    0.6792    0.0604    0.0760
   98.0000    2.4557    0.7097    0.9092   -0.6665   -0.4477    0.2429    0.6792    0.0604    0.0758
   99.0000    2.4718    0.7097    0.9092   -0.6644   -0.4447    0.2454    0.6792    0.0604    0.0757
  100.0000    1.0000    0.7097    0.9049   -0.6608   -0.7433    0.0000    0.6792    0.0633    0.0734
