         t         r       w_H       w_L      w_HL      s_LH      s_LL
   68.0000    0.0452    0.0389    0.0255    1.5227    0.1591    0.2990
   69.0000    0.0452    0.0389    0.0255    1.5235    0.1591    0.2989
   70.0000    0.0452    0.0389    0.0255    1.5243    0.1591    0.2988
   71.0000    0.0451    0.0389    0.0255    1.5251    0.1592    0.2987
   72.0000    0.0451    0.0389    0.0255    1.5260    0.1592    0.2987
   73.0000    0.0451    0.0389    0.0255    1.5269    0.1592    0.2986
   74.0000    0.0451    0.0389    0.0255    1.5278    0.1592    0.2986
   75.0000    0.0451    0.0389    0.0254    1.5287    0.1593    0.2985
   76.0000    0.0451    0.0389    0.0254    1.5297    0.1593    0.2984
   77.0000    0.0451    0.0389    0.0254    1.5308    0.1593    0.2984
   78.0000    0.0451    0.0389    0.0254    1.5320    0.1593    0.2984
   79.0000    0.0450    0.0389    0.0254    1.5331    0.1594    0.2982
   80.0000    0.0450    0.0389    0.0254    1.5344    0.1594    0.2981
   81.0000    0.0450    0.0389    0.0253    1.5359    0.1595    0.2981
   82.0000    0.0450    0.0389    0.0253    1.5374    0.1595    0.2980
   83.0000    0.0450    0.0389    0.0253    1.5392    0.1596    0.2980
   84.0000    0.0450    0.0389    0.0253    1.5411    0.1597    0.2979
   85.0000    0.0450    0.0389    0.0252    1.5430    0.1598    0.2978
   86.0000    0.0450    0.0389    0.0252    1.5453    0.1598    0.2978
   87.0000    0.0450    0.0389    0.0251    1.5476    0.1600    0.2976
   88.0000    0.0450    0.0389    0.0251    1.5502    0.1601    0.2975
   89.0000    0.0451    0.0389    0.0250    1.5530    0.1603    0.2974
   90.0000    0.0451    0.0389    0.0250    1.5560    0.1603    0.2975
   91.0000    0.0452    0.0389    0.0249    1.5592    0.1605    0.2975
   92.0000    0.0452    0.0389    0.0249    1.5623    0.1607    0.2973
   93.0000    0.0452    0.0388    0.0248    1.5657    0.1609    0.2973
   94.0000    0.0453    0.0388    0.0247    1.5691    0.1611    0.2973
   95.0000    0.0454    0.0388    0.0247    1.5725    0.1613    0.2973
   96.0000    0.0456    0.0387    0.0246    1.5761    0.1616    0.2975
   97.0000    0.0458    0.0387    0.0245    1.5794    0.1619    0.2976
   98.0000    0.0460    0.0386    0.0244    1.5828    0.1622    0.2980
   99.0000    0.0463    0.0386    0.0243    1.5861    0.1625    0.2985
  100.0000    0.0483    0.0380    0.0240    1.5834    0.1718    0.2943
