         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
   58.0000    2.2546    0.7623    0.9237   -0.7045   -0.6524    0.1552    0.7366    0.0506    0.0625
   59.0000    2.2776    0.7623    0.9238   -0.7045   -0.6497    0.1578    0.7366    0.0505    0.0626
   60.0000    2.3006    0.7623    0.9237   -0.7045   -0.6469    0.1605    0.7366    0.0505    0.0626
   61.0000    2.3236    0.7623    0.9238   -0.7045   -0.6442    0.1632    0.7366    0.0505    0.0626
   62.0000    2.3466    0.7623    0.9237   -0.7045   -0.6415    0.1659    0.7366    0.0505    0.0626
   63.0000    2.3696    0.7623    0.9238   -0.7045   -0.6387    0.1685    0.7366    0.0505    0.0626
   64.0000    2.3926    0.7623    0.9237   -0.7045   -0.6360    0.1712    0.7366    0.0505    0.0626
   65.0000    2.4156    0.7623    0.9236   -0.7045   -0.6332    0.1739    0.7366    0.0506    0.0625
   66.0000    2.4386    0.7623    0.9238   -0.7045   -0.6305    0.1766    0.7366    0.0505    0.0626
   67.0000    2.4617    0.7623    0.9237   -0.7045   -0.6277    0.1792    0.7366    0.0506    0.0625
   68.0000    2.4847    0.7623    0.9238   -0.7045   -0.6250    0.1819    0.7366    0.0505    0.0626
   69.0000    2.5077    0.7623    0.9237   -0.7045   -0.6223    0.1846    0.7366    0.0506    0.0625
   70.0000    2.5307    0.7623    0.9237   -0.7045   -0.6195    0.1873    0.7366    0.0505    0.0626
   71.0000    2.5537    0.7623    0.9237   -0.7045   -0.6168    0.1899    0.7366    0.0505    0.0626
   72.0000    2.5767    0.7623    0.9237   -0.7045   -0.6140    0.1926    0.7366    0.0505    0.0626
   73.0000    2.5997    0.7623    0.9237   -0.7045   -0.6113    0.1953    0.7366    0.0506    0.0625
   74.0000    2.6227    0.7623    0.9238   -0.7045   -0.6085    0.1980    0.7366    0.0505    0.0626
   75.0000    2.6457    0.7623    0.9237   -0.7045   -0.6058    0.2006    0.7366    0.0505    0.0626
   76.0000    2.6688    0.7623    0.9237   -0.7045   -0.6031    0.2033    0.7366    0.0506    0.0625
   77.0000    2.6918    0.7623    0.9237   -0.7045   -0.6003    0.2060    0.7366    0.0506    0.0625
   78.0000    2.7148    0.7623    0.9238   -0.7045   -0.5976    0.2087    0.7366    0.0505    0.0626
   79.0000    2.7378    0.7623    0.9237   -0.7045   -0.5948    0.2113    0.7366    0.0505    0.0626
   80.0000    2.7608    0.7623    0.9238   -0.7045   -0.5921    0.2140    0.7366    0.0505    0.0626
   81.0000    2.7838    0.7623    0.9237   -0.7045   -0.5893    0.2167    0.7366    0.0505    0.0626
   82.0000    2.8068    0.7623    0.9237   -0.7045   -0.5866    0.2194    0.7366    0.0505    0.0626
   83.0000    2.8298    0.7623    0.9237   -0.7045   -0.5839    0.2220    0.7366    0.0506    0.0625
   84.0000    2.8528    0.7623    0.9238   -0.7045   -0.5811    0.2247    0.7366    0.0505    0.0626
   85.0000    2.8758    0.7623    0.9237   -0.7045   -0.5784    0.2274    0.7366    0.0505    0.0626
   86.0000    2.8989    0.7623    0.9237   -0.7045   -0.5756    0.2301    0.7366    0.0505    0.0626
   87.0000    2.9219    0.7623    0.9237   -0.7045   -0.5729    0.2327    0.7366    0.0505    0.0626
   88.0000    2.9449    0.7623    0.9237   -0.7045   -0.5701    0.2354    0.7366    0.0506    0.0625
   89.0000    2.9679    0.7623    0.9237   -0.7045   -0.5674    0.2381    0.7366    0.0506    0.0625
   90.0000    2.9909    0.7623    0.9238   -0.7045   -0.5647    0.2408    0.7366    0.0505    0.0626
   91.0000    3.0139    0.7623    0.9237   -0.7045   -0.5619    0.2434    0.7366    0.0506    0.0625
   92.0000    3.0369    0.7623    0.9237   -0.7045   -0.5592    0.2461    0.7366    0.0505    0.0626
   93.0000    3.0599    0.7623    0.9237   -0.7045   -0.5564    0.2488    0.7366    0.0506    0.0625
   94.0000    3.0829    0.7623    0.9237   -0.7045   -0.5537    0.2515    0.7366    0.0506    0.0625
   95.0000    3.1060    0.7623    0.9237   -0.7045   -0.5510    0.2542    0.7366    0.0505    0.0626
   96.0000    3.1290    0.7623    0.9237   -0.7045   -0.5482    0.2568    0.7366    0.0506    0.0625
   97.0000    3.1520    0.7623    0.9237   -0.7045   -0.5455    0.2595    0.7366    0.0505    0.0625
   98.0000    3.1750    0.7623    0.9238   -0.7045   -0.5427    0.2622    0.7366    0.0505    0.0626
   99.0000    3.1980    0.7623    0.9238   -0.7045   -0.5400    0.2649    0.7366    0.0505    0.0626
  100.0000    1.0000    0.7623    0.9233   -0.7045   -0.8098    0.0000    0.7366    0.0509    0.0623
