         t         r       w_H       w_L      w_HL      s_LH      s_LL
   53.0000    0.0618    0.0294    0.0185    1.5907    0.1706    0.3115
   54.0000    0.0618    0.0294    0.0185    1.5907    0.1706    0.3115
   55.0000    0.0617    0.0294    0.0185    1.5905    0.1707    0.3112
   56.0000    0.0618    0.0294    0.0185    1.5905    0.1707    0.3113
   57.0000    0.0617    0.0294    0.0185    1.5905    0.1708    0.3112
   58.0000    0.0618    0.0294    0.0185    1.5905    0.1707    0.3113
   59.0000    0.0618    0.0294    0.0185    1.5908    0.1705    0.3117
   60.0000    0.0618    0.0294    0.0185    1.5906    0.1707    0.3114
   61.0000    0.0618    0.0294    0.0185    1.5906    0.1706    0.3114
   62.0000    0.0618    0.0294    0.0185    1.5906    0.1706    0.3114
   63.0000    0.0618    0.0294    0.0185    1.5907    0.1706    0.3115
   64.0000    0.0618    0.0294    0.0185    1.5906    0.1707    0.3113
   65.0000    0.0617    0.0294    0.0185    1.5904    0.1708    0.3111
   66.0000    0.0618    0.0294    0.0185    1.5907    0.1706    0.3115
   67.0000    0.0617    0.0294    0.0185    1.5905    0.1708    0.3111
   68.0000    0.0618    0.0294    0.0185    1.5907    0.1706    0.3115
   69.0000    0.0617    0.0294    0.0185    1.5904    0.1708    0.3111
   70.0000    0.0618    0.0294    0.0185    1.5906    0.1707    0.3113
   71.0000    0.0618    0.0294    0.0185    1.5906    0.1707    0.3114
   72.0000    0.0618    0.0294    0.0185    1.5906    0.1706    0.3114
   73.0000    0.0617    0.0294    0.0185    1.5905    0.1707    0.3112
   74.0000    0.0618    0.0294    0.0185    1.5906    0.1706    0.3114
   75.0000    0.0618    0.0294    0.0185    1.5906    0.1707    0.3113
   76.0000    0.0617    0.0294    0.0185    1.5905    0.1708    0.3112
   77.0000    0.0617    0.0294    0.0185    1.5905    0.1708    0.3112
   78.0000    0.0618    0.0294    0.0185    1.5907    0.1706    0.3115
   79.0000    0.0618    0.0294    0.0185    1.5906    0.1706    0.3114
   80.0000    0.0618    0.0294    0.0185    1.5907    0.1706    0.3115
   81.0000    0.0618    0.0294    0.0185    1.5906    0.1707    0.3113
   82.0000    0.0618    0.0294    0.0185    1.5906    0.1706    0.3114
   83.0000    0.0617    0.0294    0.0185    1.5905    0.1708    0.3112
   84.0000    0.0618    0.0294    0.0185    1.5906    0.1706    0.3114
   85.0000    0.0618    0.0294    0.0185    1.5906    0.1707    0.3114
   86.0000    0.0618    0.0294    0.0185    1.5906    0.1707    0.3113
   87.0000    0.0618    0.0294    0.0185    1.5906    0.1707    0.3114
   88.0000    0.0617    0.0294    0.0185    1.5905    0.1708    0.3112
   89.0000    0.0617    0.0294    0.0185    1.5905    0.1707    0.3112
   90.0000    0.0618    0.0294    0.0185    1.5907    0.1706    0.3116
   91.0000    0.0618    0.0294    0.0185    1.5906    0.1707    0.3113
   92.0000    0.0618    0.0294    0.0185    1.5906    0.1707    0.3113
   93.0000    0.0618    0.0294    0.0185    1.5905    0.1707    0.3113
   94.0000    0.0617    0.0294    0.0185    1.5905    0.1708    0.3112
   95.0000    0.0618    0.0294    0.0185    1.5906    0.1707    0.3113
   96.0000    0.0618    0.0294    0.0185    1.5905    0.1707    0.3113
   97.0000    0.0618    0.0294    0.0185    1.5906    0.1707    0.3113
   98.0000    0.0618    0.0294    0.0185    1.5907    0.1706    0.3115
   99.0000    0.0618    0.0294    0.0185    1.5907    0.1706    0.3115
  100.0000    0.0615    0.0295    0.0185    1.5897    0.1715    0.3099
