         t         g       g_N       g_I      g_hH      g_hL
   37.0000    4.6718    4.3977    5.2069    0.2741    0.2625
   38.0000    4.6720    4.3979    5.2051    0.2741    0.2625
   39.0000    4.6725    4.3983    5.2094    0.2742    0.2621
   40.0000    4.6728    4.3985    5.2097    0.2742    0.2621
   41.0000    4.6723    4.3981    5.2087    0.2742    0.2623
   42.0000    4.6724    4.3982    5.2073    0.2742    0.2624
   43.0000    4.6713    4.3972    5.2088    0.2741    0.2629
   44.0000    4.6742    4.4000    5.2089    0.2742    0.2623
   45.0000    4.6764    4.4023    5.2094    0.2742    0.2623
   46.0000    4.6780    4.4038    5.2066    0.2741    0.2626
   47.0000    4.6817    4.4075    5.2083    0.2742    0.2624
   48.0000    4.6857    4.4115    5.2094    0.2742    0.2625
   49.0000    4.6924    4.4182    5.2057    0.2742    0.2624
   50.0000    4.6996    4.4254    5.2091    0.2742    0.2624
   51.0000    4.7110    4.4368    5.2038    0.2742    0.2622
   52.0000    4.7238    4.4497    5.2087    0.2742    0.2623
   53.0000    4.7374    4.4632    5.2068    0.2742    0.2626
   54.0000    4.7564    4.4822    5.2086    0.2742    0.2630
   55.0000    4.7780    4.5038    5.2082    0.2742    0.2631
   56.0000    4.8044    4.5302    5.2096    0.2742    0.2624
   57.0000    4.8332    4.5594    5.2063    0.2738    0.2627
   58.0000    4.8651    4.5910    5.2087    0.2742    0.2624
   59.0000    4.8991    4.6250    5.2077    0.2741    0.2632
   60.0000    4.9394    4.6652    5.2077    0.2742    0.2622
   61.0000    4.9779    4.7037    5.2058    0.2742    0.2627
   62.0000    5.0217    4.7485    5.2095    0.2732    0.2625
   63.0000    5.0678    4.7937    5.2062    0.2741    0.2623
   64.0000    5.1145    4.8407    5.2065    0.2739    0.2625
   65.0000    5.1635    4.8904    5.2077    0.2732    0.2628
   66.0000    5.2134    4.9411    5.2082    0.2723    0.2624
   67.0000    5.2621    4.9931    5.2080    0.2690    0.2619
   68.0000    5.3049    5.0392    5.2069    0.2657    0.2621
   69.0000    5.3355    5.0725    5.2079    0.2630    0.2628
   70.0000    5.3609    5.0987    5.2038    0.2623    0.2649
   71.0000    5.3829    5.1211    5.2060    0.2618    0.2671
   72.0000    5.4039    5.1423    5.2019    0.2616    0.2687
   73.0000    5.4217    5.1601    5.1943    0.2616    0.2709
   74.0000    5.4395    5.1782    5.1905    0.2613    0.2725
   75.0000    5.4543    5.1930    5.1690    0.2613    0.2735
   76.0000    5.4656    5.2043    5.1200    0.2613    0.2737
   77.0000    5.4733    5.2120    4.9715    0.2614    0.2729
   78.0000    5.4735    5.2122    4.7100    0.2613    0.2732
   79.0000    5.4735    5.2122    4.5014    0.2613    0.2737
   80.0000    5.4735    5.2121    4.3507    0.2613    0.2736
   81.0000    5.4735    5.2121    4.2974    0.2613    0.2736
   82.0000    5.4735    5.2121    4.2774    0.2613    0.2733
   83.0000    5.4735    5.2121    4.2888    0.2614    0.2733
   84.0000    5.4735    5.2121    4.2729    0.2613    0.2736
   85.0000    5.4735    5.2121    4.2805    0.2613    0.2736
   86.0000    5.4735    5.2121    4.2879    0.2614    0.2736
   87.0000    5.4735    5.2121    4.3074    0.2613    0.2737
   88.0000    5.4735    5.2121    4.2853    0.2614    0.2736
   89.0000    5.4735    5.2121    4.2833    0.2613    0.2735
   90.0000    5.4735    5.2121    4.2857    0.2613    0.2725
   91.0000    5.4735    5.2121    4.2731    0.2613    0.2733
   92.0000    5.4735    5.2121    4.2708    0.2613    0.2727
   93.0000    5.4735    5.2121    4.2991    0.2613    0.2738
   94.0000    5.4734    5.2121    4.3015    0.2613    0.2734
   95.0000    5.4734    5.2121    4.2841    0.2613    0.2737
   96.0000    5.4735    5.2121    4.2807    0.2614    0.2733
   97.0000    5.4735    5.2121    4.2670    0.2614    0.2733
   98.0000    5.4735    5.2121    4.3075    0.2613    0.2736
   99.0000    5.4735    5.2121    4.2804    0.2613    0.2737
  100.0000    5.4864    5.2122    5.2122    0.2743    0.2743
