         t         r       w_H       w_L      w_HL      s_LH      s_LL
   72.0000    0.0604    0.0296    0.0189    1.5669    0.1706    0.3084
   73.0000    0.0606    0.0296    0.0188    1.5704    0.1713    0.3081
   74.0000    0.0608    0.0296    0.0188    1.5735    0.1719    0.3080
   75.0000    0.0610    0.0295    0.0187    1.5762    0.1723    0.3080
   76.0000    0.0611    0.0295    0.0187    1.5785    0.1727    0.3081
   77.0000    0.0613    0.0295    0.0187    1.5806    0.1728    0.3084
   78.0000    0.0614    0.0295    0.0186    1.5822    0.1730    0.3084
   79.0000    0.0615    0.0295    0.0186    1.5834    0.1732    0.3084
   80.0000    0.0616    0.0294    0.0186    1.5845    0.1733    0.3085
   81.0000    0.0617    0.0294    0.0186    1.5853    0.1734    0.3085
   82.0000    0.0617    0.0294    0.0186    1.5860    0.1734    0.3086
   83.0000    0.0617    0.0294    0.0185    1.5865    0.1735    0.3086
   84.0000    0.0618    0.0294    0.0185    1.5869    0.1736    0.3085
   85.0000    0.0618    0.0294    0.0185    1.5872    0.1736    0.3085
   86.0000    0.0618    0.0294    0.0185    1.5874    0.1736    0.3085
   87.0000    0.0618    0.0294    0.0185    1.5875    0.1736    0.3085
   88.0000    0.0618    0.0294    0.0185    1.5877    0.1736    0.3085
   89.0000    0.0618    0.0294    0.0185    1.5877    0.1736    0.3085
   90.0000    0.0619    0.0294    0.0185    1.5879    0.1735    0.3087
   91.0000    0.0618    0.0294    0.0185    1.5879    0.1736    0.3086
   92.0000    0.0619    0.0294    0.0185    1.5880    0.1735    0.3087
   93.0000    0.0618    0.0294    0.0185    1.5878    0.1737    0.3085
   94.0000    0.0618    0.0294    0.0185    1.5879    0.1736    0.3086
   95.0000    0.0618    0.0294    0.0185    1.5879    0.1737    0.3085
   96.0000    0.0618    0.0294    0.0185    1.5879    0.1736    0.3086
   97.0000    0.0618    0.0294    0.0185    1.5880    0.1736    0.3086
   98.0000    0.0618    0.0294    0.0185    1.5879    0.1737    0.3085
   99.0000    0.0618    0.0294    0.0185    1.5879    0.1736    0.3085
  100.0000    0.0615    0.0295    0.0185    1.5897    0.1715    0.3099
