         t         g       g_N       g_I      g_hH      g_hL
   68.0000    5.3466    5.2122    4.5654    0.1344    0.1428
   69.0000    5.3599    5.2122    4.5997    0.1478    0.1900
   70.0000    5.3546    5.2122    4.8267    0.1425    0.1637
   71.0000    5.3615    5.2122    4.9938    0.1494    0.1653
   72.0000    5.3771    5.2121    4.3138    0.1650    0.2113
   73.0000    5.3933    5.2122    4.7640    0.1812    0.2104
   74.0000    5.3955    5.2122    4.5119    0.1834    0.2045
   75.0000    5.4084    5.2121    4.5601    0.1962    0.2204
   76.0000    5.4109    5.2122    4.9394    0.1987    0.2100
   77.0000    5.4248    5.2122    4.9713    0.2126    0.2206
   78.0000    5.4282    5.2122    5.0745    0.2160    0.2202
   79.0000    5.4291    5.2122    5.2122    0.2169    0.2151
   80.0000    5.4174    5.2122    5.2122    0.2052    0.2054
   81.0000    5.4187    5.2122    5.2122    0.2066    0.2075
   82.0000    5.4282    5.2122    5.2122    0.2160    0.2201
   83.0000    5.4341    5.2122    5.2122    0.2220    0.2288
   84.0000    5.4371    5.2122    5.2122    0.2250    0.2283
   85.0000    5.4353    5.2122    5.2122    0.2232    0.2170
   86.0000    5.4253    5.2122    5.2122    0.2132    0.2113
   87.0000    5.4216    5.2122    5.2122    0.2094    0.2086
   88.0000    5.4157    5.2122    5.2122    0.2035    0.2042
   89.0000    5.4204    5.2122    5.2122    0.2083    0.2111
   90.0000    5.4256    5.2122    5.2122    0.2134    0.2210
   91.0000    5.4266    5.2122    5.2122    0.2145    0.2170
   92.0000    5.4153    5.2122    5.2122    0.2031    0.2080
   93.0000    5.4174    5.2122    5.2122    0.2053    0.2167
   94.0000    5.4241    5.2122    5.2122    0.2119    0.2226
   95.0000    5.4246    5.2122    5.2122    0.2124    0.2225
   96.0000    5.4242    5.2122    5.2122    0.2120    0.2294
   97.0000    5.4341    5.2122    5.2122    0.2219    0.2361
   98.0000    5.4491    5.2122    4.8365    0.2369    0.2535
   99.0000    5.4698    5.2118    4.2147    0.2580    0.2740
  100.0000    5.4864    5.2122    5.2122    0.2743    0.2743
