         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
   89.0000    2.8405    0.7619    0.9215   -0.7050   -0.5988    0.2072    0.7361    0.0521    0.0617
   90.0000    2.8635    0.7620    0.9215   -0.7049   -0.5967    0.2094    0.7362    0.0521    0.0617
   91.0000    2.8865    0.7621    0.9218   -0.7048   -0.5946    0.2116    0.7363    0.0519    0.0617
   92.0000    2.9095    0.7622    0.9214   -0.7047   -0.5925    0.2136    0.7364    0.0522    0.0615
   93.0000    2.9325    0.7622    0.9213   -0.7046   -0.5905    0.2158    0.7364    0.0522    0.0615
   94.0000    2.9555    0.7623    0.9215   -0.7046   -0.5884    0.2180    0.7365    0.0521    0.0616
   95.0000    2.9785    0.7623    0.9215   -0.7046   -0.5862    0.2203    0.7365    0.0521    0.0615
   96.0000    3.0015    0.7623    0.9213   -0.7045   -0.5841    0.2226    0.7365    0.0523    0.0614
   97.0000    3.0245    0.7623    0.9215   -0.7045   -0.5819    0.2249    0.7365    0.0521    0.0615
   98.0000    3.0476    0.7623    0.9217   -0.7045   -0.5795    0.2275    0.7365    0.0520    0.0616
   99.0000    3.0706    0.7623    0.9221   -0.7045   -0.5770    0.2302    0.7365    0.0516    0.0618
  100.0000    1.0000    0.7623    0.9233   -0.7045   -0.8098    0.0000    0.7366    0.0509    0.0623
