         t       p_N       p_I     eps_N     eps_I
   94.0000    0.2024    1.8180    0.0030    0.0266
   94.5000    0.2024    1.8180    0.0030    0.0266
   95.0000    0.2024    1.8180    0.0030    0.0266
   95.5000    0.2024    1.8180    0.0030    0.0266
   96.0000    0.2024    1.8180    0.0030    0.0266
   96.5000    0.2024    1.8180    0.0030    0.0266
   97.0000    0.2024    1.8180    0.0030    0.0266
   97.5000    0.2024    1.8180    0.0030    0.0266
   98.0000    0.2024    1.8180    0.0030    0.0266
   98.5000    0.2024    1.8180    0.0030    0.0266
   99.0000    0.2024    1.8180    0.0030    0.0266
   99.5000    0.2024    1.8180    0.0030    0.0266
  100.0000    0.2024    1.8180    0.0030    0.0266
