         t         g       g_N       g_I      g_hH      g_hL
   48.0000    4.7719    4.4069    5.2112    0.3650    0.2988
   49.0000    4.7940    4.4234    5.2106    0.3706    0.3022
   50.0000    4.8283    4.4656    5.2112    0.3627    0.3090
   51.0000    4.8876    4.5227    5.2105    0.3649    0.3068
   52.0000    4.9338    4.5666    5.2115    0.3672    0.3074
   53.0000    4.9930    4.6325    5.2112    0.3605    0.3115
   54.0000    5.0653    4.7022    5.2111    0.3632    0.3080
   55.0000    5.1365    4.7710    5.2114    0.3655    0.3067
   56.0000    5.1706    4.8025    5.2113    0.3681    0.3049
   57.0000    5.1610    4.8000    5.2109    0.3610    0.3100
   58.0000    5.1690    4.8053    5.2105    0.3637    0.3074
   59.0000    5.1606    4.7947    5.2090    0.3659    0.3065
   60.0000    5.1574    4.7985    5.2094    0.3589    0.3109
   61.0000    5.1425    4.7808    5.2091    0.3618    0.3109
   62.0000    5.1430    4.7809    5.2075    0.3621    0.3049
   63.0000    5.1637    4.7979    5.2048    0.3658    0.3104
   64.0000    5.1352    4.7759    5.1947    0.3593    0.3108
   65.0000    5.1368    4.7746    5.2029    0.3622    0.3078
   66.0000    5.1373    4.7722    5.2043    0.3650    0.3051
   67.0000    5.1305    4.7733    5.2022    0.3572    0.3120
   68.0000    5.1197    4.7594    5.1954    0.3603    0.3115
   69.0000    5.1225    4.7597    5.1938    0.3627    0.3082
   70.0000    5.1221    4.7675    5.1896    0.3546    0.3118
   71.0000    5.1130    4.7533    5.1891    0.3597    0.3117
   72.0000    5.1235    4.7613    5.1999    0.3622    0.3086
   73.0000    5.1146    4.7501    5.1978    0.3645    0.3080
   74.0000    5.1059    4.7477    5.1969    0.3582    0.3126
   75.0000    5.1099    4.7490    5.1955    0.3609    0.3101
   76.0000    5.1156    4.7524    5.2017    0.3632    0.3081
   77.0000    5.0988    4.7474    5.1897    0.3515    0.3150
   78.0000    5.0969    4.7370    5.1991    0.3599    0.3122
   79.0000    5.0892    4.7347    5.1890    0.3545    0.3159
   80.0000    5.0848    4.7281    5.1804    0.3567    0.3152
   81.0000    5.0897    4.7301    5.1926    0.3597    0.3116
   82.0000    5.0866    4.7337    5.2024    0.3529    0.3167
   83.0000    5.0779    4.7220    5.1851    0.3559    0.3149
   84.0000    5.0828    4.7244    5.1960    0.3584    0.3129
   85.0000    5.0874    4.7260    5.2027    0.3614    0.3098
   86.0000    5.0786    4.7151    5.1815    0.3636    0.3094
   87.0000    5.0798    4.7228    5.2005    0.3570    0.3134
   88.0000    5.0755    4.7158    5.1940    0.3597    0.3118
   89.0000    5.0712    4.7088    5.1907    0.3624    0.3101
   90.0000    5.0705    4.7147    5.1875    0.3558    0.3145
   91.0000    5.0665    4.7078    5.1817    0.3587    0.3136
   92.0000    5.0738    4.7147    5.1993    0.3591    0.3095
   93.0000    5.0683    4.7040    5.1882    0.3642    0.3078
   94.0000    5.0608    4.7031    5.1900    0.3577    0.3124
   95.0000    5.0598    4.6997    5.1868    0.3601    0.3120
   96.0000    5.0641    4.7030    5.1849    0.3610    0.3160
   97.0000    5.0702    4.7053    5.1937    0.3649    0.3061
   98.0000    5.0704    4.7161    5.2077    0.3544    0.3110
   99.0000    5.1375    4.7972    5.2110    0.3402    0.3036
  100.0000    5.4864    5.2122    5.2122    0.2743    0.2743
