         t         r       w_H       w_L      w_HL      s_LH      s_LL
   88.0000    0.0571    0.0303    0.0195    1.5523    0.1638    0.3076
   89.0000    0.0572    0.0303    0.0195    1.5534    0.1627    0.3088
   90.0000    0.0569    0.0300    0.0197    1.5253    0.1632    0.3078
   91.0000    0.0569    0.0303    0.0195    1.5513    0.1642    0.3068
   92.0000    0.0572    0.0303    0.0195    1.5555    0.1635    0.3081
   93.0000    0.0572    0.0303    0.0195    1.5570    0.1620    0.3096
   94.0000    0.0570    0.0300    0.0196    1.5287    0.1625    0.3085
   95.0000    0.0570    0.0304    0.0195    1.5578    0.1637    0.3073
   96.0000    0.0567    0.0302    0.0196    1.5434    0.1633    0.3070
   97.0000    0.0572    0.0303    0.0194    1.5603    0.1616    0.3100
   98.0000    0.0570    0.0300    0.0196    1.5316    0.1631    0.3081
   99.0000    0.0580    0.0302    0.0193    1.5593    0.1660    0.3074
  100.0000    0.0615    0.0295    0.0185    1.5897    0.1715    0.3099
